<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MSFT.US,D,20190507,000000,123.03,123.72,120.86,122.13,37020910,0
MSFT.US,D,20190508,000000,122.06,122.94,121.37,122.12,29210590,0
MSFT.US,D,20190509,000000,120.92,122.4,120.21,122.12,27994474,0
MSFT.US,D,20190510,000000,121.53,124.47,120.46,123.67,31776203,0
MSFT.US,D,20190513,000000,120.75,122.16,119.7,120,34890438,0
MSFT.US,D,20190514,000000,120.51,122.48,120.34,121.35,25970093,0
MSFT.US,D,20190515,000000,121.34,123.72,120.8,123.06,25317629,0
MSFT.US,D,20190516,000000,123.76,126.34,123.47,125.9,30836827,0
MSFT.US,D,20190517,000000,125.29,127.41,124.92,125.05,26390674,0
MSFT.US,D,20190520,000000,123.53,124.59,122.8,123.24,24277411,0
MSFT.US,D,20190521,000000,124.44,124.52,123.59,123.91,15661273,0
MSFT.US,D,20190522,000000,123.63,125.22,123.53,124.67,15766982,0
MSFT.US,D,20190523,000000,123.22,123.31,121.82,123.21,24171805,0
MSFT.US,D,20190524,000000,123.92,124.42,123.01,123.26,14463217,0
MSFT.US,D,20190528,000000,123.99,125,123.09,123.19,23684912,0
MSFT.US,D,20190529,000000,122.45,122.46,121.12,122.02,23310906,0
MSFT.US,D,20190530,000000,122.33,122.8,121.86,122.78,17234597,0
MSFT.US,D,20190531,000000,121.31,121.69,120.42,120.78,27287989,0
MSFT.US,D,20190603,000000,120.93,121.45,116.22,117.02,38897664,0
MSFT.US,D,20190604,000000,118.44,120.38,117.81,120.26,30089697,0
MSFT.US,D,20190605,000000,122.03,122.91,121.29,122.87,25525954,0
MSFT.US,D,20190606,000000,123.45,124.97,122.66,124.82,21975342,0
MSFT.US,D,20190607,000000,126.15,129.13,125.24,128.3,34701000,0
MSFT.US,D,20190610,000000,129.28,130.94,128.89,129.48,27114235,0
MSFT.US,D,20190611,000000,130.75,131.09,128.18,128.99,24489185,0
MSFT.US,D,20190612,000000,128.3,128.86,127.64,128.39,17503773,0
MSFT.US,D,20190613,000000,128.87,129.55,128.46,129.2,17614765,0
MSFT.US,D,20190614,000000,129.14,130.66,128.54,129.33,18250559,0
MSFT.US,D,20190617,000000,129.51,130.6,129.41,129.72,14867137,0
MSFT.US,D,20190618,000000,131.04,132.05,130.44,131.97,26558538,0
MSFT.US,D,20190619,000000,131.83,132.74,130.68,132.5,24315820,0
MSFT.US,D,20190620,000000,134.22,134.42,132.53,133.73,33837718,0
MSFT.US,D,20190621,000000,133.36,134.49,133.24,133.75,37611700,0
MSFT.US,D,20190624,000000,133.78,135.15,133.78,134.54,21125248,0
MSFT.US,D,20190625,000000,134.02,134.35,129.6,130.3,34129401,0
MSFT.US,D,20190626,000000,131.2,132.55,130.47,130.8,24227039,0
MSFT.US,D,20190627,000000,130.99,131.55,130.38,131,16955916,0
MSFT.US,D,20190628,000000,131.42,131.45,130.02,130.83,30765915,0
MSFT.US,D,20190701,000000,133.41,133.48,131.8,132.49,23199304,0
MSFT.US,D,20190702,000000,132.93,133.37,132.15,133.36,15604523,0
MSFT.US,D,20190703,000000,133.58,134.5,133.1,134.23,13957268,0
MSFT.US,D,20190705,000000,132.75,134.1,132.53,133.84,18577683,0
MSFT.US,D,20190708,000000,133.2,133.87,132.18,133.74,17183531,0
MSFT.US,D,20190709,000000,132.81,133.75,132.61,133.24,20433244,0
MSFT.US,D,20190710,000000,133.9,135.33,133.8,134.61,24786809,0
MSFT.US,D,20190711,000000,134.95,135.96,134.63,135.15,22865236,0
MSFT.US,D,20190712,000000,135.59,135.87,134.76,135.64,19392523,0
MSFT.US,D,20190715,000000,136.17,136.26,135.21,135.64,17052153,0
MSFT.US,D,20190716,000000,135.7,135.79,133.3,133.86,23273004,0
MSFT.US,D,20190717,000000,134.46,134.69,133.03,133.08,20697307,0
MSFT.US,D,20190718,000000,132.36,133.4,131.51,133.21,31550080,0
MSFT.US,D,20190719,000000,136.92,137.35,133.23,133.4,50171301,0
MSFT.US,D,20190722,000000,134.18,135.93,134.1,135.18,25684298,0
MSFT.US,D,20190723,000000,136.48,136.7,134.78,136.03,18468567,0
MSFT.US,D,20190724,000000,135.64,137.42,135.59,137.4,21237316,0
MSFT.US,D,20190725,000000,137.13,137.3,136.06,136.89,18798617,0
MSFT.US,D,20190726,000000,137.07,138.35,137,138.02,19495715,0
MSFT.US,D,20190729,000000,138.18,138.19,136.1,137.71,17005468,0
MSFT.US,D,20190730,000000,136.84,137.9,136.52,137.05,17251917,0
MSFT.US,D,20190731,000000,137.03,137.19,131.89,133.08,39527614,0
MSFT.US,D,20190801,000000,133.78,137.62,133.71,134.81,41533466,0
MSFT.US,D,20190802,000000,134.84,135.07,132.07,133.68,31532585,0
MSFT.US,D,20190805,000000,130.17,130.8,127.71,129.1,43778263,0
MSFT.US,D,20190806,000000,130.67,132.49,130.08,131.53,33483454,0
MSFT.US,D,20190807,000000,130.66,132.46,128.72,132.09,34218617,0
MSFT.US,D,20190808,000000,133.38,135.73,132.74,135.63,28158175,0
MSFT.US,D,20190809,000000,135.35,136.12,133.24,134.47,24031397,0
MSFT.US,D,20190812,000000,133.85,134.62,132.05,132.6,20977278,0
MSFT.US,D,20190813,000000,132.86,135.54,131.83,135.34,26110137,0
MSFT.US,D,20190814,000000,133.59,134.15,130.97,131.28,33199425,0
MSFT.US,D,20190815,000000,131.68,131.85,129.56,130.98,28706625,0
MSFT.US,D,20190816,000000,132.14,133.69,131.98,133.36,25543315,0
MSFT.US,D,20190819,000000,135.07,135.75,134.11,135.61,24874159,0
MSFT.US,D,20190820,000000,135.41,135.91,134.46,134.48,21626866,0
MSFT.US,D,20190821,000000,135.75,136.66,135.21,135.99,15291923,0
MSFT.US,D,20190822,000000,135.86,136.38,133.52,134.99,19096296,0
MSFT.US,D,20190823,000000,134.41,135.55,130.11,130.7,39311304,0
MSFT.US,D,20190826,000000,132.25,132.82,131.2,132.71,20745292,0
MSFT.US,D,20190827,000000,133.62,133.95,131.92,133,23593319,0
MSFT.US,D,20190828,000000,132.14,133.02,130.86,132.82,17770621,0
MSFT.US,D,20190829,000000,134.47,135.64,134.14,135.33,20596729,0
MSFT.US,D,20190830,000000,136.33,136.36,133.5,135.07,24440969,0
MSFT.US,D,20190903,000000,133.84,134.42,132.96,133.27,19270943,0
MSFT.US,D,20190904,000000,134.52,134.9,133.71,134.84,18387596,0
MSFT.US,D,20190905,000000,136.29,137.54,135.96,137.22,26659278,0
MSFT.US,D,20190906,000000,137.2,137.33,135.4,136.28,21254841,0
MSFT.US,D,20190909,000000,136.76,136.92,133.69,134.73,26306549,0
MSFT.US,D,20190910,000000,134.03,134.11,131.79,133.31,29500664,0
MSFT.US,D,20190911,000000,133.16,133.5,132.35,133.35,25237081,0
MSFT.US,D,20190912,000000,135.06,135.62,134.1,134.73,27568140,0
MSFT.US,D,20190913,000000,134.99,135.27,133.8,134.54,23845853,0
MSFT.US,D,20190916,000000,133.09,133.93,132.92,133.56,17077194,0
MSFT.US,D,20190917,000000,134.19,134.73,133.65,134.61,18347765,0
MSFT.US,D,20190918,000000,134.58,135.87,133.76,135.72,24979128,0
MSFT.US,D,20190919,000000,137.45,139.49,137.24,138.22,36841323,0
MSFT.US,D,20190920,000000,138.16,138.78,135.45,136.62,40868207,0
MSFT.US,D,20190923,000000,136.41,136.8,135.64,136.32,17768117,0
MSFT.US,D,20190924,000000,137.51,137.84,134.11,134.6,30636963,0
MSFT.US,D,20190925,000000,134.72,137.12,133.26,136.54,23009925,0
MSFT.US,D,20190926,000000,136.62,137.33,135.64,136.71,18181627,0
MSFT.US,D,20190927,000000,137.31,137.51,133.87,134.94,22963898,0
MSFT.US,D,20190930,000000,135.26,136.39,134.99,136.21,18811252,0
MSFT.US,D,20191001,000000,136.83,137.4,134.23,134.3,23048583,0
MSFT.US,D,20191002,000000,133.48,133.6,130.89,131.91,32663078,0
MSFT.US,D,20191003,000000,132.21,133.98,130.53,133.51,26924936,0
MSFT.US,D,20191004,000000,133.98,135.45,133.65,135.33,24332192,0
MSFT.US,D,20191007,000000,134.36,135.38,134.25,134.35,16944349,0
MSFT.US,D,20191008,000000,134.31,134.97,132.88,132.93,27336811,0
MSFT.US,D,20191009,000000,134.68,135.9,134.2,135.44,20595471,0
MSFT.US,D,20191010,000000,135.69,136.84,135.45,136.28,18776771,0
MSFT.US,D,20191011,000000,137.28,138.18,136.67,136.85,26079075,0
MSFT.US,D,20191014,000000,136.86,137.44,136.69,136.72,13872511,0
MSFT.US,D,20191015,000000,137.23,138.92,136.98,138.7,20329362,0
MSFT.US,D,20191016,000000,137.94,138.14,136.7,137.56,21272379,0
MSFT.US,D,20191017,000000,138.1,138.55,136.2,136.86,22559551,0
MSFT.US,D,20191018,000000,136.93,137.17,133.79,134.63,32951584,0
MSFT.US,D,20191021,000000,135.65,135.7,134.24,135.63,21144136,0
MSFT.US,D,20191022,000000,136.16,137.18,133.49,133.6,28512550,0
MSFT.US,D,20191023,000000,134.11,134.67,132.87,134.46,32028781,0
MSFT.US,D,20191024,000000,136.57,137.57,135.87,137.11,38048754,0
MSFT.US,D,20191025,000000,136.52,138.29,136.38,137.88,26496180,0
MSFT.US,D,20191028,000000,141.47,142.72,140.59,141.27,36009199,0
MSFT.US,D,20191029,000000,141.16,141.57,139.77,139.95,21014949,0
MSFT.US,D,20191030,000000,140.6,142.07,139.91,141.68,18878823,0
MSFT.US,D,20191031,000000,141.97,142,140.11,140.47,25113599,0
MSFT.US,D,20191101,000000,141.34,141.49,140.08,140.8,33812961,0
MSFT.US,D,20191104,000000,141.9,142.07,141.24,141.62,17261483,0
MSFT.US,D,20191105,000000,142.04,142.09,140.99,141.53,18627311,0
MSFT.US,D,20191106,000000,141.44,141.59,140.3,141.14,16918336,0
MSFT.US,D,20191107,000000,140.92,141.95,140.85,141.34,18154275,0
MSFT.US,D,20191108,000000,141.06,143.03,140.84,143.01,17099138,0
MSFT.US,D,20191111,000000,142.4,143.46,141.8,143.15,14667138,0
MSFT.US,D,20191112,000000,143.32,144.59,143.1,144.09,19034086,0
MSFT.US,D,20191113,000000,143.76,144.48,143.32,144.33,17804715,0
MSFT.US,D,20191114,000000,144.04,145.41,144.02,145.06,20163338,0
MSFT.US,D,20191115,000000,145.91,146.95,145.27,146.93,23994615,0
MSFT.US,D,20191118,000000,147.03,147.5,145.96,147.3,22000190,0
MSFT.US,D,20191119,000000,147.83,148.28,147.16,147.34,24455300,0
MSFT.US,D,20191120,000000,147.77,148.3,145.95,147.09,26162540,0
MSFT.US,D,20191121,000000,146.87,147.27,145.99,146.95,18895661,0
MSFT.US,D,20191122,000000,147.53,147.76,146.29,147.06,16114214,0
MSFT.US,D,20191125,000000,147.46,148.81,147.38,148.69,22814440,0
MSFT.US,D,20191126,000000,148.82,149.83,148.78,149.46,25058915,0
MSFT.US,D,20191127,000000,149.75,149.9,148.97,149.74,15436879,0
MSFT.US,D,20191129,000000,149.53,149.72,148.74,148.84,12183354,0
MSFT.US,D,20191202,000000,149.24,149.26,145.81,147.02,27946264,0
MSFT.US,D,20191203,000000,144.99,146.9,144.17,146.78,25625543,0
MSFT.US,D,20191204,000000,147.6,147.64,146.67,147.31,17883069,0
MSFT.US,D,20191205,000000,147.51,147.78,146.95,147.39,18188213,0
MSFT.US,D,20191206,000000,148.45,149.3,147.73,149.18,16692720,0
MSFT.US,D,20191209,000000,148.53,149.63,148.37,148.82,17029363,0
MSFT.US,D,20191210,000000,148.62,149.32,148.22,148.59,16764595,0
MSFT.US,D,20191211,000000,148.99,149.3,147.79,149.14,19184463,0
MSFT.US,D,20191212,000000,149.1,150.84,148.48,150.64,25069357,0
MSFT.US,D,20191213,000000,150.41,152.28,150.23,151.92,24260369,0
MSFT.US,D,20191216,000000,152.5,153.29,152.21,152.92,24568287,0
MSFT.US,D,20191217,000000,152.84,153.1,151.84,152.08,25881247,0
MSFT.US,D,20191218,000000,151.69,152.87,151.57,151.76,24547544,0
MSFT.US,D,20191219,000000,151.39,153.16,151.14,153.1,26257917,0
MSFT.US,D,20191220,000000,154.67,155.81,153.65,154.73,54521723,0
MSFT.US,D,20191223,000000,155.44,155.44,154.59,154.73,18031240,0
MSFT.US,D,20191224,000000,154.8,155.03,154.44,154.7,9143796,0
MSFT.US,D,20191226,000000,154.88,156.05,154.72,155.99,14776844,0
MSFT.US,D,20191227,000000,156.77,156.87,155.54,156.28,18731146,0
MSFT.US,D,20191230,000000,156.3,156.34,154.07,154.91,16638115,0
MSFT.US,D,20191231,000000,154.1,155.09,153.79,155.02,18709818,0
MSFT.US,D,20200102,000000,156.1,157.99,155.65,157.89,23023944,0
MSFT.US,D,20200103,000000,155.64,157.26,155.38,155.94,21485051,0
MSFT.US,D,20200106,000000,154.4,156.42,153.85,156.35,21184997,0
MSFT.US,D,20200107,000000,156.64,156.99,154.64,154.9,22258187,0
MSFT.US,D,20200108,000000,156.25,158.06,155.27,157.4,28239635,0
MSFT.US,D,20200109,000000,159.09,159.46,158.29,159.34,21768110,0
MSFT.US,D,20200110,000000,160.07,160.47,158.44,158.6,21090646,0
MSFT.US,D,20200113,000000,159.02,160.56,158.52,160.53,22009243,0
MSFT.US,D,20200114,000000,160.63,160.84,158.98,159.38,23905083,0
MSFT.US,D,20200115,000000,159.87,161.18,159.82,160.43,21786337,0
MSFT.US,D,20200116,000000,161.57,163.43,161.27,163.36,24275932,0
MSFT.US,D,20200117,000000,164.59,164.64,162.62,164.28,34962977,0
MSFT.US,D,20200121,000000,163.87,165.34,163.62,163.69,30024995,0
MSFT.US,D,20200122,000000,164.57,164.66,162.87,162.89,24554053,0
MSFT.US,D,20200123,000000,163.38,163.99,162.46,163.91,20019348,0
MSFT.US,D,20200124,000000,164.68,164.7,161.67,162.23,25346800,0
MSFT.US,D,20200127,000000,158.41,160.62,157.5,159.53,32629927,0
MSFT.US,D,20200128,000000,161.02,162.94,160.32,162.65,25328311,0
MSFT.US,D,20200129,000000,165.01,165.9,162.88,165.19,35732098,0
MSFT.US,D,20200130,000000,171.1,171.1,167.9,169.86,52485136,0
MSFT.US,D,20200131,000000,169.3,169.49,166.7,167.35,36764477,0
MSFT.US,D,20200203,000000,167.55,171.54,167.52,171.43,30667726,0
MSFT.US,D,20200204,000000,174.16,177.59,173.33,177.07,37060126,0
MSFT.US,D,20200205,000000,180.91,181.08,175.38,176.85,39860473,0
MSFT.US,D,20200206,000000,177.92,180.7,177.01,180.51,28228806,0
MSFT.US,D,20200207,000000,179.75,182.49,179.39,180.77,34105898,0
MSFT.US,D,20200210,000000,180.46,185.65,180.15,185.51,36460920,0
MSFT.US,D,20200211,000000,187.43,187.48,180.38,181.32,54074452,0
MSFT.US,D,20200212,000000,182.44,182.71,178.78,181.59,47872577,0
MSFT.US,D,20200213,000000,179.98,183.08,179.77,180.59,35903052,0
MSFT.US,D,20200214,000000,180.15,182.28,179.55,182.23,23547774,0
MSFT.US,D,20200218,000000,182.47,184.52,182.37,184.05,28332289,0
MSFT.US,D,20200219,000000,185.39,185.5,183.81,184.61,30430423,0
MSFT.US,D,20200220,000000,184.28,184.58,178.53,181.8,37394406,0
MSFT.US,D,20200221,000000,180.55,180.88,174.74,176.04,49301829,0
MSFT.US,D,20200224,000000,165.38,172.07,160.92,168.47,69296993,0
MSFT.US,D,20200225,000000,171.72,172.35,165.26,165.68,69055790,0
MSFT.US,D,20200226,000000,167.29,170.78,165.82,167.75,57200978,0
MSFT.US,D,20200227,000000,161.01,164.66,155.73,155.93,94519690,0
MSFT.US,D,20200228,000000,150.23,161.39,149.83,159.7,98474610,0
MSFT.US,D,20200302,000000,162.95,170.46,160,170.33,72055990,0
MSFT.US,D,20200303,000000,171.32,172.51,159.95,162.15,72711526,0
MSFT.US,D,20200304,000000,166.09,168.28,163.26,168.13,50533349,0
MSFT.US,D,20200305,000000,163.68,168.45,163.33,163.91,48507392,0
MSFT.US,D,20200306,000000,160.3,160.8,153.77,159.27,73872076,0
MSFT.US,D,20200309,000000,148.87,155.5,147.87,148.49,71435628,0
MSFT.US,D,20200310,000000,155.91,158.73,150.4,158.62,66297639,0
MSFT.US,D,20200311,000000,154.88,155.45,149.01,151.44,57319824,0
MSFT.US,D,20200312,000000,143.24,151.28,136.61,137.08,94571892,0
MSFT.US,D,20200313,000000,145.4,159.6,138.72,156.58,94065770,0
MSFT.US,D,20200316,000000,138.01,147.23,133.09,133.48,89174604,0
MSFT.US,D,20200317,000000,138.01,145.4,133.09,144.49,82229745,0
MSFT.US,D,20200318,000000,136.05,143.92,133.11,138.41,82770799,0
MSFT.US,D,20200319,000000,140.73,148.02,137.02,140.67,87162774,0
MSFT.US,D,20200320,000000,143.92,145,133.92,135.4,86091080,0
MSFT.US,D,20200323,000000,135.06,138.56,130.64,134.04,80115018,0
MSFT.US,D,20200324,000000,141.7,147.47,139.26,146.22,83707683,0
MSFT.US,D,20200325,000000,146.79,152.14,142.38,144.83,76729903,0
MSFT.US,D,20200326,000000,146.28,154.41,146.25,153.88,65628154,0
MSFT.US,D,20200327,000000,149.59,152.7,147.08,147.57,57865576,0
MSFT.US,D,20200330,000000,150.26,158.3,147.88,157.93,64335664,0
MSFT.US,D,20200331,000000,157.15,162.42,154.32,155.46,79051901,0
MSFT.US,D,20200401,000000,150.82,155.5,148.69,149.93,58806599,0
MSFT.US,D,20200402,000000,149.69,153.29,148.23,153.07,50347050,0
MSFT.US,D,20200403,000000,152.91,155.13,150.01,151.64,41838544,0
MSFT.US,D,20200406,000000,158.02,164.14,155.33,162.91,68080314,0
MSFT.US,D,20200407,000000,167.16,167.58,160.95,161.18,63674976,0
MSFT.US,D,20200408,000000,163.31,164.31,161.19,162.77,49015606,0
MSFT.US,D,20200409,000000,164,165,161.02,162.78,52174084,0
MSFT.US,D,20200413,000000,162.01,163.21,159.99,163.15,42510078,0
MSFT.US,D,20200414,000000,166.58,171.27,165.61,171.22,53637468,0
MSFT.US,D,20200415,000000,168.77,171.09,166.82,169.44,41531728,0
MSFT.US,D,20200416,000000,171.82,174.77,170.44,174.53,51208177,0
MSFT.US,D,20200417,000000,176.94,177.44,173.37,176.05,53527186,0
MSFT.US,D,20200420,000000,174.13,176.2,172.5,172.57,37198844,0
MSFT.US,D,20200421,000000,171.02,171.19,163.75,165.43,57014931,0
MSFT.US,D,20200422,000000,168.95,171.52,168.4,171.04,35151727,0
MSFT.US,D,20200423,000000,171.63,172.57,168.49,168.98,33264070,0
MSFT.US,D,20200424,000000,169.62,172.08,168.29,172.07,34800446,0
MSFT.US,D,20200427,000000,174.09,174.39,170.82,171.57,33673475,0
MSFT.US,D,20200428,000000,173.09,173.17,166.97,167.39,34889081,0
MSFT.US,D,20200429,000000,170.75,175.14,169.44,174.92,52026773,0
MSFT.US,D,20200430,000000,177.44,177.84,173.73,176.65,54653441,0
MSFT.US,D,20200501,000000,173.3,176.09,171.53,172.09,39938705,0
MSFT.US,D,20200504,000000,172.01,176.45,171.32,176.29,30811230,0
MSFT.US,D,20200505,000000,178.06,181.03,177.34,178.2,37370863,0
MSFT.US,D,20200506,000000,179.48,181.58,179.06,179.94,32603162,0
MSFT.US,D,20200507,000000,181.55,181.93,179.98,180.98,28724675,0
MSFT.US,D,20200508,000000,182.36,182.38,180.74,182.06,31358797,0
MSFT.US,D,20200511,000000,180.53,184.84,180.24,184.07,31338532,0
MSFT.US,D,20200512,000000,184.13,184.37,179.7,179.91,32500602,0
MSFT.US,D,20200513,000000,179.95,181.43,174.04,177.19,45356804,0
MSFT.US,D,20200514,000000,175.02,178.13,173.18,177.97,42478272,0
MSFT.US,D,20200515,000000,176.5,184.39,174.49,180.54,47283106,0
MSFT.US,D,20200518,000000,183.11,183.56,181.34,182.29,35816197,0
MSFT.US,D,20200519,000000,182.41,183.94,180.87,181.01,27185905,0
MSFT.US,D,20200520,000000,182.69,183.72,181.83,183.54,31624449,0
MSFT.US,D,20200521,000000,183.28,184.52,181.18,181.32,29457750,0
MSFT.US,D,20200522,000000,181.08,182.35,180.43,181.4,21068813,0
MSFT.US,D,20200526,000000,184.19,184.35,179.03,179.48,36492622,0
MSFT.US,D,20200527,000000,178.14,179.9,174.58,179.72,39976157,0
MSFT.US,D,20200528,000000,178.67,182.03,178.32,179.33,34224796,0
MSFT.US,D,20200529,000000,180.62,182.16,178.34,181.14,42636275,0
MSFT.US,D,20200601,000000,180.43,180.89,179.38,180.72,22932129,0
MSFT.US,D,20200602,000000,182.14,182.88,179.28,182.79,31152280,0
MSFT.US,D,20200603,000000,182.7,183.8,181.47,183.24,27628246,0
MSFT.US,D,20200604,000000,182.19,183.71,180.21,180.81,29095892,0
MSFT.US,D,20200605,000000,180.51,185.57,179.92,185.05,40357028,0
MSFT.US,D,20200608,000000,183.8,186.39,182.33,186.2,33597360,0
MSFT.US,D,20200609,000000,185.84,188.5,185.11,187.63,30129870,0
MSFT.US,D,20200610,000000,188.92,196.24,188.81,194.59,44381926,0
MSFT.US,D,20200611,000000,190.91,193.51,183.93,184.12,53468605,0
MSFT.US,D,20200612,000000,188.34,189.52,183.06,185.58,43877393,0
MSFT.US,D,20200615,000000,182.46,188.62,181.9,186.77,33150985,0
MSFT.US,D,20200616,000000,190.67,193.33,189.26,191.35,43050973,0
MSFT.US,D,20200617,000000,192.78,194.07,191.47,192.01,25986198,0
MSFT.US,D,20200618,000000,191.77,194.24,191.77,194.07,23329520,0
MSFT.US,D,20200619,000000,196.31,196.99,192.14,192.9,44957346,0
MSFT.US,D,20200622,000000,193.54,198.46,192.98,198.27,33200137,0
MSFT.US,D,20200623,000000,199.77,201.6,199.12,199.59,31276567,0
MSFT.US,D,20200624,000000,199.29,200.93,194.31,195.57,37167407,0
MSFT.US,D,20200625,000000,195.53,198.31,193.22,198.04,28126889,0
MSFT.US,D,20200626,000000,197.43,197.59,192.63,194.08,55310866,0
MSFT.US,D,20200629,000000,193.53,196.25,191.33,196.16,27011737,0
MSFT.US,D,20200630,000000,195.61,202.05,195.47,201.16,34708814,0
MSFT.US,D,20200701,000000,200.82,203.98,199.45,202.35,32433613,0
MSFT.US,D,20200702,000000,203.31,205.63,202.65,203.89,29656279,0
MSFT.US,D,20200706,000000,206.43,208.71,205.7,208.28,32268135,0
MSFT.US,D,20200707,000000,208.03,212.2,205.6,205.86,33991021,0
MSFT.US,D,20200708,000000,207.65,210.81,206.3,210.39,33990306,0
MSFT.US,D,20200709,000000,213.86,213.91,209.05,211.85,33506406,0
MSFT.US,D,20200710,000000,211.16,211.61,208.66,211.21,26481699,0
MSFT.US,D,20200713,000000,212.01,213.33,204.13,204.7,38578570,0
MSFT.US,D,20200714,000000,203.76,206.45,199.71,205.96,38028467,0
MSFT.US,D,20200715,000000,207.14,208.91,202.68,205.65,32553189,0
MSFT.US,D,20200716,000000,203.03,203.33,199.99,201.57,30288427,0
MSFT.US,D,20200717,000000,202.12,202.69,199.08,200.56,32002741,0
MSFT.US,D,20200720,000000,202.65,209.86,200.69,209.18,37313271,0
MSFT.US,D,20200721,000000,211.2,211.48,205.64,206.35,38548395,0
MSFT.US,D,20200722,000000,206.8,209.86,206,209.33,50181887,0
MSFT.US,D,20200723,000000,204.82,208.5,199.83,200.22,68240581,0
MSFT.US,D,20200724,000000,198.12,200.54,195.25,198.99,40289599,0
MSFT.US,D,20200727,000000,199.16,201.62,198.56,201.5,30511200,0
MSFT.US,D,20200728,000000,201.26,202.35,199.42,199.7,23521463,0
MSFT.US,D,20200729,000000,200.18,202.3,199.69,201.71,19860645,0
MSFT.US,D,20200730,000000,198.7,202.11,197.27,201.55,25370908,0
MSFT.US,D,20200731,000000,202.05,202.75,196.71,202.66,51843239,0
MSFT.US,D,20200803,000000,209.1,215.14,208.02,214.05,79900435,0
MSFT.US,D,20200804,000000,211.7,212.3,207.89,210.84,49852467,0
MSFT.US,D,20200805,000000,212.43,212.53,209.15,210.5,29193828,0
MSFT.US,D,20200806,000000,209.9,213.9,209.13,213.88,33036168,0
MSFT.US,D,20200807,000000,212.38,213.23,208.51,210.04,28143568,0
MSFT.US,D,20200810,000000,209.25,209.46,203.98,205.86,37142942,0
MSFT.US,D,20200811,000000,204.79,205.28,200.82,201.04,36869803,0
MSFT.US,D,20200812,000000,202.93,207.86,202.4,206.79,28367077,0
MSFT.US,D,20200813,000000,207.02,208.93,205.76,206.31,22851251,0
MSFT.US,D,20200814,000000,206.36,207.17,205.14,206.5,18167538,0
MSFT.US,D,20200817,000000,207.18,208.77,206.51,207.86,20419212,0
MSFT.US,D,20200818,000000,208.11,209.92,206.81,209.07,21583997,0
MSFT.US,D,20200819,000000,209.58,210.17,207.34,207.79,27881072,0
MSFT.US,D,20200820,000000,207.63,213.05,207,212.63,27229061,0
MSFT.US,D,20200821,000000,211.91,214.28,210.91,211.08,36581943,0
MSFT.US,D,20200824,000000,212.84,213.57,210.5,211.74,25693769,0
MSFT.US,D,20200825,000000,211.16,214.63,211.16,214.49,23255145,0
MSFT.US,D,20200826,000000,215.9,220.07,215.38,219.13,39964205,0
MSFT.US,D,20200827,000000,220.87,229.05,217.41,224.52,58130754,0
MSFT.US,D,20200828,000000,226.11,228.54,224.52,226.84,26534160,0
MSFT.US,D,20200831,000000,224.94,226.63,222.27,223.47,29038187,0
MSFT.US,D,20200901,000000,223.45,225.39,222.39,225.21,26027897,0
MSFT.US,D,20200902,000000,225.9,230.75,225.29,229.55,34393564,0
MSFT.US,D,20200903,000000,227.18,227.22,213.01,215.32,58936171,0
MSFT.US,D,20200904,000000,213.15,216.38,203.32,212.3,60211550,0
MSFT.US,D,20200908,000000,204.63,208.12,200.37,200.83,53409964,0
MSFT.US,D,20200909,000000,205.71,212.89,204.83,209.38,46098138,0
MSFT.US,D,20200910,000000,211.46,212.79,202.25,203.5,35786910,0
MSFT.US,D,20200911,000000,205.32,206.73,199.41,202.17,33928571,0
MSFT.US,D,20200914,000000,202.38,207.29,202.17,203.54,30654497,0
MSFT.US,D,20200915,000000,206.52,207.87,205.06,206.87,22024199,0
MSFT.US,D,20200916,000000,208.71,208.74,202.78,203.18,26614457,0
MSFT.US,D,20200917,000000,198.23,202.47,198.14,201.06,34323345,0
MSFT.US,D,20200918,000000,200.97,201.79,194.47,198.57,55732074,0
MSFT.US,D,20200921,000000,195.41,200.88,194.6,200.71,40205227,0
MSFT.US,D,20200922,000000,203.19,206.21,200.25,205.53,33824618,0
MSFT.US,D,20200923,000000,206.01,206.21,198.21,198.77,31086436,0
MSFT.US,D,20200924,000000,198.03,203.7,197.38,201.33,31488808,0
MSFT.US,D,20200925,000000,201.69,207.13,200.71,205.93,29707429,0
MSFT.US,D,20200928,000000,208.97,210.63,206.17,207.53,32298613,0
MSFT.US,D,20200929,000000,207.44,208.16,204.94,205.37,24688958,0
MSFT.US,D,20200930,000000,205.84,210.05,204.67,208.42,34139504,0
MSFT.US,D,20201001,000000,211.55,212.04,209.41,210.53,27407624,0
MSFT.US,D,20201002,000000,206.11,209.08,203.67,204.32,33459011,0
MSFT.US,D,20201005,000000,205.34,208.5,205.11,208.47,21527299,0
MSFT.US,D,20201006,000000,206.91,208.27,202.96,204.04,28816274,0
MSFT.US,D,20201007,000000,205.19,208.2,204.85,207.92,25916703,0
MSFT.US,D,20201008,000000,208.6,209.28,206.42,208.67,20108676,0
MSFT.US,D,20201009,000000,209.32,213.91,209.32,213.86,26700826,0
MSFT.US,D,20201012,000000,216.8,221.84,214.83,219.38,40832643,0
MSFT.US,D,20201013,000000,220.7,223.15,218.41,220.84,29216496,0
MSFT.US,D,20201014,000000,220.98,222.18,217.14,218.84,23666906,0
MSFT.US,D,20201015,000000,215.12,218.34,214.04,217.67,22941663,0
MSFT.US,D,20201016,000000,218.16,220.27,217.33,217.67,26296990,0
